trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,cars_allowed
15-N3-2-5-151800,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-7-5-152801,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-6-5-153900,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-5-5-155001,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-155900,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-160801,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-7-5-161800,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-6-5-162901,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-5-5-164100,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-165001,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-2-5-165900,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-7-5-170901,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-6-5-171900,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-5-5-173201,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-174000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-175101,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-7-5-175900,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-6-5-181301,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-5-5-182000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-183901,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-2-5-184000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-7-5-190001,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-6-5-190100,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-5-5-192001,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-3-5-192800,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-194001,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-7-5-195300,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-3-5-201101,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-2-5-202800,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-7-5-205101,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-4-5-210000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-2-5-211601,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-9-5-212501,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-9-5-221601,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-8-5-222000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-9-5-230000,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-8-5-230200,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-9-5-234201,N3,15_SAMEDI,PROMENADE,,1,,,,,
15-N3-8-5-234500,N3,15_SAMEDI,C. CIAL. SUD,,0,,,,,
15-N3-1-B-043101,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-3-B-043301,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-050501,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-5-B-050701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-1-B-052701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-3-B-053000,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-6-B-054701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-5-B-055000,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-7-B-060701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-1-B-061000,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-8-B-062701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-064000,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-5-B-064701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-7-B-065400,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-1-B-070201,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-8-B-070900,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-9-B-071601,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-10-B-072401,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-6-B-073101,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-5-B-073900,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-7-B-074601,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-1-B-075300,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-8-B-080101,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-9-B-080800,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-10-B-081601,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-082300,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-5-B-083101,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-7-B-083800,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-1-B-085001,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-8-B-085800,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-6-B-091001,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-5-B-091700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-7-B-093001,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-1-B-093700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-8-B-094901,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-095700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-5-B-100901,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-7-B-101700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-1-B-102801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-8-B-103700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-6-B-104801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-5-B-105600,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-7-B-110801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-1-B-111700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-8-B-112801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-113700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-5-B-114901,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-7-B-115700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-1-B-120901,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-8-B-121700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-6-B-122901,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-5-B-123600,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-7-B-124801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-1-B-125600,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-8-B-130801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-131600,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-5-B-132801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-7-B-133700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-1-B-134801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-8-B-135700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-6-B-140701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-5-B-141700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-7-B-142701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-1-B-143700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-8-B-144701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-145600,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-5-B-150701,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-7-B-151700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-1-B-152901,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-8-B-153700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-6-B-154801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-5-B-155700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-11-B-160301,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-12-B-161001,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-7-B-161801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-1-B-162500,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-8-B-163301,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-164000,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-5-B-164801,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-11-B-165500,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-12-B-170301,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-7-B-171000,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-1-B-171901,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-8-B-172500,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-6-B-173301,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-5-B-174000,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-11-B-174901,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-12-B-175500,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-7-B-180401,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-1-B-181100,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-8-B-181901,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-182600,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-5-B-183501,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-11-B-184700,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-12-B-185501,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-8-B-190800,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-6-B-191601,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-5-B-192800,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-11-B-194101,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-12-B-194800,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-8-B-201101,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-201300,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-2-B-204400,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-12-B-205201,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-212201,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-14-B-212900,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-13-B-220800,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-6-B-221900,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-4-B-224800,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-13-B-230000,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
15-N3-13-B-234300,N3,15_SEMAINE,PROMENADE,,1,,,,,
15-N3-4-B-234500,N3,15_SEMAINE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-060501,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-2-6-061701,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-070400,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-071601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-1-6-080400,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-2-6-081601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-090400,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-091601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-1-6-100400,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-2-6-101601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-110300,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-111601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-1-6-120200,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-2-6-121601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-130800,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-131601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-140601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-1-6-140900,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-150601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-150900,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-2-6-160401,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-1-6-160800,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-170401,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-170800,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-2-6-180401,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-1-6-180800,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-190601,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-190900,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-2-6-200301,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-1-6-200500,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-205801,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-210000,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-2-6-215401,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-1-6-215600,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-1-6-224901,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-2-6-225200,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
16-N3-2-6-234401,N3,16_DIMANCHE,PROMENADE,,1,,,,,
16-N3-1-6-234600,N3,16_DIMANCHE,C. CIAL. SUD,,0,,,,,
15-N4-1-6-075201,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-2-6-075501,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-2-6-085100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-1-6-085500,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-1-6-095100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-2-6-095400,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-2-6-105100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-1-6-105400,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-1-6-115100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-2-6-115500,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-2-6-125100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-1-6-130000,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-1-6-135100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-2-6-140000,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-2-6-145100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-1-6-150000,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-1-6-155100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-2-6-160000,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-2-6-165000,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-1-6-165900,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-1-6-175000,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-2-6-175900,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-2-6-185100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-1-6-190000,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-1-6-195100,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-2-6-201100,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-2-6-205800,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-1-6-210200,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-2-6-221300,N4,15_DIMANCHE,POLE LICORNE,,1,,,,,
15-N4-1-6-221800,N4,15_DIMANCHE,LONGUEAU SNCF,,0,,,,,
15-N4-1-5-054801,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-2-5-060301,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-060701,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-4-5-061801,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-062701,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-1-5-063800,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-4-5-065600,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-065800,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-1-5-071600,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-071800,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-073600,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-4-5-073800,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-075500,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-1-5-075700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-4-5-081500,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-081700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-1-5-083500,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-083700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-085500,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-4-5-085700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-6-5-091001,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-1-5-091700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-092800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-093700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-4-5-094800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-6-5-095700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-1-5-100800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-101700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-102800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-4-5-103700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-6-5-104800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-1-5-105700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-110800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-111700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-4-5-112900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-6-5-113700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-1-5-114900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-115700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-120900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-4-5-121700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-6-5-122900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-1-5-123700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-124800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-125700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-4-5-130800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-6-5-131700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-1-5-132800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-133700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-134800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-4-5-135600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-6-5-140900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-1-5-141600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-142800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-143600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-4-5-144800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-6-5-145600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-1-5-150800,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-151600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-152900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-4-5-153600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-6-5-154900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-1-5-155600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-160900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-161600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-4-5-162900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-6-5-163600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-1-5-164900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-165600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-170900,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-4-5-171600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-6-5-173000,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-1-5-173600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-175000,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-175600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-4-5-181000,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-6-5-181600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-1-5-183000,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-183600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-185100,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-4-5-185600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-6-5-191100,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-1-5-191600,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-193100,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-193700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-6-5-195700,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-3-5-201700,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-202200,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-6-5-203700,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-205700,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-3-5-210800,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-7-5-212201,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-213800,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-5-5-221700,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-7-5-222300,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-7-5-230200,N4,15_SAMEDI,POLE LICORNE,,1,,,,,
15-N4-5-5-230300,N4,15_SAMEDI,LONGUEAU SNCF,,0,,,,,
15-N4-1-B-041701,N4,15_SEMAINE,POLE LICORNE,,1,,,,,
15-N4-2-B-042301,N4,15_SEMAINE,LONGUEAU SNCF,,0,,,,,
15-N4-2-B-045600,N4,15_SEMAINE,POLE LICORNE,,1,,,,,
15-N4-1-B-045800,N4,15_SEMAINE,LONGUEAU SNCF,,0,,,,,
15-N4-3-B-052001,N4,15_SEMAINE,POLE LICORNE,,1,,,,,
15-N4-10-B-052300,N4,15_SEMAINE,LONGUEAU SNCF,,0,,,,,
15-N4-1-B-054500,N4,15_SEMAINE,POLE LICORNE,,1,,,,,
15-N4-2-B-054700,N4,15_SEMAINE,LONGUEAU SNCF,,0,,,,,
15-N4-3-B-060600,N4,15_SEMAINE,LONGUEAU SNCF,,0,,,,,
15-N4-10-B-061500,N4,15_SEMAINE,POLE LICORNE,,1,,,,,
15-N4-1-B-062600,N4,15_SEMAINE,LONGUEAU SNCF,,0,,,,,
15-N4-2-B-063000,N4,15_SEMAINE,POLE LICORNE,,1,,,,,
15-N4-4-B-064101,N4,15_SEMAINE,LONGUEAU SNCF,,0,,,,,
15-N4-3-B-064500,N4,15_SEMAINE,POLE LICORNE,,1,,,,,
15-N4-10-B-065600,N4,15_SEMAINE,LONGUEAU SNCF,,0,,,,,
15-N4-5-B-070001,N4,15_SEMAINE,POLE LICORNE,,1,,,,,
15-N4-1-B-071000,N4,15_SEMAINE,POLE LICORNE,,1,,,,,
